"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PD8Q8F5L","newspaperArticle","2019","Soper, Spencer","Amazon Suppliers Panic Amid Purge Aimed at Boosting Profits","","","","","https://www.bloomberg.com/news/articles/2019-03-07/amazon-purges-suppliers-in-push-to-boost-e-commerce-profits","Amazon.com Inc. has abruptly stopped buying products from many of its wholesalers, sowing panic.","2019-03-07","2019-05-18 14:25:16","2019-09-23 17:58:14","2019-05-18 14:25:16","","","","","","","","","","","","","","en","","","","","www.bloomberg.com","","","","F:\zotero\storage\CJYN42W4\amazon-purges-suppliers-in-push-to-boost-e-commerce-profits.html; ","https://www.bloomberg.com/news/articles/2019-03-07/amazon-purges-suppliers-in-push-to-boost-e-commerce-profits","","Software; Valuation; Las Vegas; business; technology; Logistics; WALMART INC; E-commerce; AMAZON.COM INC; BEST BUY CO; checkout; Frank Poore; TARGET CORP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2RWQ3IR","magazineArticle","2019","Dayen, David","Is Amazon Violating U.S. Antitrust Laws? This Law Student Thinks He Has Evidence.","In These Times","","0160-5992","","http://inthesetimes.com/article/21850/is-amazon-using-predatory-pricing-in-violation-of-antitrust-laws-monopoly","Amazon’s reports of low–or zero–profits have long raised suspicions that it’s selling below cost to build a global monopoly.","2019-04-23","2019-05-18 14:24:10","2019-09-23 17:52:47","2019-05-18 14:24:10","","","","","","","Is Amazon Violating U.S. Antitrust Laws?","","","","","","","en-US","","","","","In These Times","","","","F:\zotero\storage\92HVUJEV\is-amazon-using-predatory-pricing-in-violation-of-antitrust-laws-monopoly.html; ","http://inthesetimes.com/article/21850/is-amazon-using-predatory-pricing-in-violation-of-antitrust-laws-monopoly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W8JI3HQP","newspaperArticle","2019","","Exclusive: Amazon rolls out machines that pack orders and replace jobs","Reuters","","","","https://www.reuters.com/article/us-amazon-com-automation-exclusive-idUSKCN1SJ0X1","Amazon.com Inc is rolling out machines to automate a job held by thousands of it...","2019-05-13","2019-05-18 14:23:46","2019-09-23 18:01:40","2019-05-18 14:23:46","","","","","","","Exclusive","","","","","","","en","","","","","www.reuters.com","","","","F:\zotero\storage\GBHMN8SZ\exclusive-amazon-rolls-out-machines-that-pack-orders-and-replace-jobs-idUSKCN1SJ0X1.html; ","https://www.reuters.com/article/us-amazon-com-automation-exclusive/exclusive-amazon-rolls-out-machines-that-pack-orders-and-replace-jobs-idUSKCN1SJ0X1?feedType=RSS&feedName=technologyNews","","United States; Company News; Major News; US; Software (TRBC); Technology (TRBC); Western Europe; Internet / World Wide Web; AMAZON; COM; Department Stores (TRBC); Exclusive; EXCLUSIVE; Graphics; AUTOMATION; Enterprise Reporting; Food Distribution and Convenience Stores (TRBC); Labour / Personnel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PXZQTQB2","book","2019","Gray, Mary L.; Suri, Siddharth","Ghost Work: How to Stop Silicon Valley from Building a New Global Underclass","","978-1-328-56628-7","","","","In the spirit of Nickel and Dimed, a necessary and revelatory expose of the invisible human workforce that powers the web—and that foreshadows the true future of work.Hidden beneath the surface of the web, lost in our wrong-headed debates about AI, a new menace is looming. Anthropologist Mary L. Gray and computer scientist Siddharth Suri team up to unveil how services delivered by companies like Amazon, Google, Microsoft, and Uber can only function smoothly thanks to the judgment and experience of a vast, invisible human labor force. These people doing ""ghost work"" make the internet seem smart. They perform high-tech piecework: flagging X-rated content, proofreading, designing engine parts, and much more. An estimated 8 percent of Americans have worked at least once in this “ghost economy,” and that number is growing. They usually earn less than legal minimums for traditional work, they have no health benefits, and they can be fired at any time for any reason, or none. There are no labor laws to govern this kind of work, and these latter-day assembly lines draw in—and all too often overwork and underpay—a surprisingly diverse range of workers: harried young mothers, professionals forced into early retirement, recent grads who can’t get a toehold on the traditional employment ladder, and minorities shut out of the jobs they want. Gray and Suri also show how ghost workers, employers, and society at large can ensure that this new kind of work creates opportunity—rather than misery—for those who do it.","2019-05-07","2019-05-18 14:18:42","2019-09-23 17:53:41","","","297","","","","","Ghost Work","","","","","Houghton Mifflin Harcourt","","en","","","","","Google Books","","Google-Books-ID: FFJkDwAAQBAJ","","; ","https://books.google.com/books?id=FFJkDwAAQBAJ; https://books.google.com/books?id=FFJkDwAAQBAJ","","Business & Economics / Economics / General; Business & Economics / Labor; Technology & Engineering / Social Aspects","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29XBZCLV","blogPost","2019","","Amazon says fully automated warehouses are at least 10 years away","VentureBeat","","","","https://venturebeat.com/2019/05/02/amazon-says-fully-automated-warehouses-are-at-least-10-years-away/","Amazon dismissed the idea of running a fully automated warehouse in the near future, noting that the technology is at least a decade away.","2019-05-02","2019-05-18 14:16:21","2019-09-23 18:01:37","2019-05-18 14:16:21","","","","","","","","","","","","","","en-US","","","","","","","","","F:\zotero\storage\M64GLSKD\amazon-says-fully-automated-warehouses-are-at-least-10-years-away.html; ","https://venturebeat.com/2019/05/02/amazon-says-fully-automated-warehouses-are-at-least-10-years-away/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LJTZ7LKD","magazineArticle","2015","Novet, Jordan","Amazon has doubled the number of robots in its warehouses to 30,000","VentureBeat","","","","https://venturebeat.com/2015/10/22/amazon-now-has-30000-robots-shipping-you-packages-from-its-warehouses/","Amazon today provided new information about robots working inside of its facilities. The ecommerce company now has 30,000 Kiva robots working in its fulfillment centers, an executive said during Amazon’s quarterly call with investors today. That number is up from 15,000 at the end of 2014, said the executive, Phil Hardin, Amazon’s director of investor …","2015-10-22","2019-05-18 14:15:50","2019-09-23 14:04:52","2019-05-18 14:15:50","","","","","","","","","","","","","","en-US","","","","","","","","","F:\zotero\storage\XZJN6DFH\amazon-now-has-30000-robots-shipping-you-packages-from-its-warehouses.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZCGGBADU","blogPost","2019","","Amazon warehouses use machines that can pack boxes 5 times faster than humans","VentureBeat","","","","https://venturebeat.com/2019/05/13/amazon-warehouses-use-machines-that-can-pack-boxes-5-times-faster-than-humans/","Amazon is rolling out machines to a number of warehouses, designed to automate a job held by thousands of its workers: boxing up customer orders.","2019-05-13","2019-05-18 14:15:42","2019-09-23 18:01:38","2019-05-18 14:15:42","","","","","","","","","","","","","","en-US","","","","","","","","","F:\zotero\storage\3U34ZNX8\amazon-warehouses-use-machines-that-can-pack-boxes-5-times-faster-than-humans.html; ","https://venturebeat.com/2019/05/13/amazon-warehouses-use-machines-that-can-pack-boxes-5-times-faster-than-humans/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IGQD88L3","webpage","2019","ParisTech, François Lévêque-Mines; ParisTech, François Lévêque-Mines; ParisTech, François Lévêque-Mines","How Amazon feeds its bottomless appetite","Fast Company","","","","https://www.fastcompany.com/90350246/how-amazon-feeds-its-bottomless-appetite","Everyone has heard of Amazon’s website and its express delivery service, but we pay less attention to its appetite for competitors and former associates.","2019-05-15","2019-05-18 14:12:09","2019-09-23 17:56:25","2019-05-18 14:12:09","","","","","","","","","","","","","","en-US","","","","","","","","","F:\zotero\storage\RIIRAF72\how-amazon-feeds-its-bottomless-appetite.html; ","https://www.fastcompany.com/90350246/how-amazon-feeds-its-bottomless-appetite?partner=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=feedburner+fastcompany&utm_content=feedburner","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QERJYIMF","magazineArticle","2019","Stinson, Jim","Amazon Jumps Into Freight Brokerage","Transport Topics","","","","https://www.ttnews.com/articles/amazon-jumps-freight-brokerage","Amazon.com has jumped into the market of the third-party logistics broker, roiling the waters and raising concern that the Seattle-based e-commerce giant could disrupt the freight industry forever and indelibly.","2019-05-16","2019-05-18 14:10:42","2019-09-23 14:07:37","2019-05-18 14:10:42","","","","","","","","","","","","","","en","","","","","","","","","F:\zotero\storage\Q6ETKTW9\amazon-jumps-freight-brokerage.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3XCLBS6","newspaperArticle","2019","Marvin, Ginny","Amazon advertising growth slowed again in Q1: Does it matter?","Marketing Land","","","","https://marketingland.com/amazon-advertising-growth-slowed-again-in-q1-does-it-matter-260032","Amazon's advertising business grew around 36% in Q1 2019.","2019-04-26","2019-05-18 14:09:24","2019-09-21 19:28:01","2019-05-18 14:09:24","","","","","","","Amazon advertising growth slowed again in Q1","","","","","","","","","","","","","","","","F:\zotero\storage\GGLGEW5U\amazon-advertising-growth-slowed-again-in-q1-does-it-matter-260032.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4PL8WXV","magazineArticle","2019","Farrell, Mike","Is Amazon friend or foe? Retailers must weigh the opportunity before tapping revenue gains","Marketing Land","","","","https://marketingland.com/is-amazon-a-friend-or-foe-retailers-must-weigh-the-opportunity-before-tapping-revenue-gains-260859","Retailers with a unique product may be cautious selling on Amazon but it can be a powerful channel for moving out-of-season and clearance items.","2019-05-16","2019-05-18 14:07:16","2019-09-23 17:53:09","2019-05-18 14:07:16","","","","","","","Is Amazon friend or foe?","","","","","","","","","","","","","","","","F:\zotero\storage\Y8JHXK7Z\is-amazon-a-friend-or-foe-retailers-must-weigh-the-opportunity-before-tapping-revenue-gains-260.html; ","https://marketingland.com/is-amazon-a-friend-or-foe-retailers-must-weigh-the-opportunity-before-tapping-revenue-gains-260859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QGXKVMY","magazineArticle","2019","Berthiaume, Dan","Study: How do sellers view Amazon Marketplace?","Chain Store Age","","","","https://www.chainstoreage.com/technology/study-how-do-sellers-view-amazon-marketplace/","A new study indicates sellers have some reasons to be happy with Amazon Marketplace.","2019-05-15","2019-05-18 13:50:00","2019-09-23 21:27:22","2019-05-18 13:50:00","","","","","","","Study","","","","","","","en-US","","","","","","","","","F:\zotero\storage\A23S5AXM\study-how-do-sellers-view-amazon-marketplace.html; ","https://www.chainstoreage.com/technology/study-how-do-sellers-view-amazon-marketplace/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XGWJKWU2","blogPost","2019","Albrecht, Chris","Study: More US Consumers Buying Groceries Online, Amazon Still Top Place People Buy Them","The Spoon","","","","https://thespoon.tech/study-more-us-consumers-buying-groceries-online-amazon-still-top-place-people-buy-them/","Coresight Research released its “US Online Grocery Survey 2019” this week, finding that 36.8 percent of U.S. consumers bought groceries online over the past year, representing a jump fr…","2019-05-16","2019-05-18 13:48:59","2019-09-23 17:49:43","2019-05-18 13:48:59","","","","","","","Study","","","","","","","en-US","","","","","","","","","F:\zotero\storage\ERNL78K6\study-more-us-consumers-buying-groceries-online-amazon-still-top-place-people-buy-them.html; ","https://thespoon.tech/study-more-us-consumers-buying-groceries-online-amazon-still-top-place-people-buy-them/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5W4Z892J","blogPost","2019","","US Online Grocery Survey 2019","Coresight Research","","","","https://coresight.com/research/us-online-grocery-survey-2019/","Our second annual survey of grocery shopping habits found that while more than one-third of US consumers now buy groceries online, 72% of those shoppers direct only a small amount of their total grocery spend online.","2019-05-14","2019-05-18 13:48:46","2019-09-23 17:44:42","2019-05-18 13:48:46","","","","","","","","","","","","","","en-US","","","","","","","","","F:\zotero\storage\ZEGV6B8C\us-online-grocery-survey-2019.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
